strain_1,strain_2,shared_components,Source_1,Source_2,Pair_Type
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_002186855.1_ASM218685v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_035017105.1_ASM3501710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,4,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,4,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,4,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_033542425.1_ASM3354242v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_040422695.1_ASM4042269v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_004803325.1_ASM480332v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_029433685.1_ASM2943368v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033541695.1_ASM3354169v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002934815.1_ASM293481v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_002411905.1_ASM241190v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_031047955.1_PDT001725765.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_024475125.1_PDT001370387.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_002186855.1_ASM218685v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_026334695.1_PDT001494311.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_035017105.1_ASM3501710v1_genomic.fasta,5,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_002189245.1_ASM218924v1_genomic.fasta,5,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,5,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_040422695.1_ASM4042269v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_004803325.1_ASM480332v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_022550215.1_ASM2255021v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,4,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_026347235.1_PDT001493785.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,4,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,4,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,6,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,4,Human,Human,Human-Human
GCA_002189255.1_ASM218925v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_021876975.1_PDT001197669.1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_022309775.1_PDT001250573.1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_004803325.1_ASM480332v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033540735.1_ASM3354073v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002934815.1_ASM293481v1_genomic.fasta,GCA_035017105.1_ASM3501710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_035017105.1_ASM3501710v1_genomic.fasta,GCA_002189245.1_ASM218924v1_genomic.fasta,4,Human,Human,Human-Human
GCA_035017105.1_ASM3501710v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,4,Human,Human,Human-Human
GCA_035017105.1_ASM3501710v1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,3,Human,Human,Human-Human
GCA_035017105.1_ASM3501710v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_035017105.1_ASM3501710v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_035017105.1_ASM3501710v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,4,Human,Human,Human-Human
GCA_035017105.1_ASM3501710v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_035017105.1_ASM3501710v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189245.1_ASM218924v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189245.1_ASM218924v1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189245.1_ASM218924v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189245.1_ASM218924v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,4,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002934815.1_ASM293481v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_024475125.1_PDT001370387.1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186855.1_ASM218685v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_040422695.1_ASM4042269v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_004803325.1_ASM480332v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,4,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,4,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,4,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,4,Human,Human,Human-Human
GCA_026312255.1_PDT001494787.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_040422695.1_ASM4042269v1_genomic.fasta,GCA_015265905.1_ASM1526590v1_genomic.fasta,3,Human,Human,Human-Human
GCA_040422695.1_ASM4042269v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Human,Human,Human-Human
GCA_040422695.1_ASM4042269v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_040422695.1_ASM4042269v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_040422695.1_ASM4042269v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_015265905.1_ASM1526590v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Human,Human,Human-Human
GCA_015265985.1_ASM1526598v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Human,Human,Human-Human
GCA_015265985.1_ASM1526598v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_015265985.1_ASM1526598v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_015265985.1_ASM1526598v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_015265985.1_ASM1526598v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_015265985.1_ASM1526598v1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_015265985.1_ASM1526598v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024471235.1_PDT001370519.1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024471235.1_PDT001370519.1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024471235.1_PDT001370519.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_022309775.1_PDT001250573.1_genomic.fasta,GCA_004803325.1_ASM480332v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004803325.1_ASM480332v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004803325.1_ASM480332v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002934815.1_ASM293481v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024475125.1_PDT001370387.1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186855.1_ASM218685v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_015208935.1_ASM1520893v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_009907615.1_ASM990761v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_009907615.1_ASM990761v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Human,Human,Human-Human
GCA_009907615.1_ASM990761v1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_009907615.1_ASM990761v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_009907615.1_ASM990761v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_002187105.1_ASM218710v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002187105.1_ASM218710v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002187105.1_ASM218710v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002934815.1_ASM293481v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026326415.1_PDT001494786.1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,4,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031047695.1_PDT001725777.1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,4,Human,Human,Human-Human
GCA_031047955.1_PDT001725765.1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,5,Human,Human,Human-Human
GCA_016652065.1_ASM1665206v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,4,Human,Human,Human-Human
GCA_022550215.1_ASM2255021v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Human,Human,Human-Human
GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,4,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,4,Human,Human,Human-Human
GCA_015208935.1_ASM1520893v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004802965.1_ASM480296v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004802965.1_ASM480296v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,5,Human,Human,Human-Human
GCA_004802965.1_ASM480296v1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,4,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033425.1_PDT001776366.1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_900407125.1_De_novo_assembly_of_KCRI_isolate_R0003_315_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_022964835.1_ASM2296483v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_003382185.1_ASM338218v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_003382185.1_ASM338218v1_genomic.fasta,GCA_033336995.1_ASM3333699v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002934815.1_ASM293481v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_029433775.1_ASM2943377v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026326415.1_PDT001494786.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031047695.1_PDT001725777.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031047955.1_PDT001725765.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024475125.1_PDT001370387.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186855.1_ASM218685v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033425.1_PDT001776366.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016652065.1_ASM1665206v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_022303595.1_PDT001250704.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_900407125.1_De_novo_assembly_of_KCRI_isolate_R0003_315_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,6,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_015208935.1_ASM1520893v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002187665.1_ASM218766v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_022964835.1_ASM2296483v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_033336615.1_ASM3333661v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Human,Human,Human-Human
GCA_030024865.1_ASM3002486v1_genomic.fasta,GCA_002186785.1_ASM218678v1_genomic.fasta,3,Human,Human,Human-Human
GCA_030024865.1_ASM3002486v1_genomic.fasta,GCA_030845375.1_ASM3084537v1_genomic.fasta,3,Human,Human,Human-Human
GCA_030024865.1_ASM3002486v1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,3,Human,Human,Human-Human
GCA_030024865.1_ASM3002486v1_genomic.fasta,GCA_033336995.1_ASM3333699v1_genomic.fasta,3,Human,Human,Human-Human
GCA_021494245.1_ASM2149424v1_genomic.fasta,GCA_036986755.1_ASM3698675v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_021494245.1_ASM2149424v1_genomic.fasta,GCA_026192315.1_ASM2619231v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_015209135.1_ASM1520913v1_genomic.fasta,GCA_036986755.1_ASM3698675v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_015209135.1_ASM1520913v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_033542425.1_ASM3354242v1_genomic.fasta,GCA_029433685.1_ASM2943368v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024988915.1_ASM2498891v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883355.1_ASM2888335v1_genomic.fasta,GCA_028883335.1_ASM2888333v1_genomic.fasta,4,Environment,Environment,NonHuman-NonHuman
GCA_028883355.1_ASM2888335v1_genomic.fasta,GCA_041023095.1_ASM4102309v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
